uniform_1_400;5;5;1.312490;0.292650
uniform_1_400;5;10;1.298490;0.290410
uniform_1_400;5;15;1.283990;0.288090
uniform_1_400;5;20;1.271490;0.286090
uniform_1_400;5;25;1.256990;0.283770
uniform_1_400;5;30;1.240490;0.281130
uniform_1_400;5;35;1.227490;0.279050
uniform_1_400;5;40;1.212240;0.276610
uniform_1_400;5;45;1.196990;0.274170
uniform_1_400;5;50;1.184240;0.272130
uniform_1_400;5;55;1.164240;0.268930
uniform_1_400;5;60;1.149240;0.266530
uniform_1_400;5;65;1.135740;0.264370
uniform_1_400;5;70;1.120240;0.261890
uniform_1_400;5;75;1.102990;0.259130
uniform_1_400;5;80;1.088240;0.256770
uniform_1_400;5;85;1.075240;0.254690
uniform_1_400;5;90;1.058740;0.252050
uniform_1_400;5;95;1.042740;0.249490
uniform_1_400;5;100;1.029490;0.247370
uniform_1_400;5;105;1.014740;0.245010
uniform_1_400;5;110;0.997240;0.242210
uniform_1_400;5;115;0.980740;0.239570
uniform_1_400;5;120;0.963490;0.236810
uniform_1_400;5;125;0.946490;0.234090
uniform_1_400;5;130;0.932490;0.231850
uniform_1_400;5;135;0.912740;0.228690
uniform_1_400;5;140;0.898240;0.226370
uniform_1_400;5;145;0.882740;0.223890
uniform_1_400;5;150;0.864740;0.221010
uniform_1_400;5;155;0.844490;0.217770
uniform_1_400;5;160;0.830240;0.215490
uniform_1_400;5;165;0.812740;0.212690
uniform_1_400;5;170;0.795240;0.209890
uniform_1_400;5;175;0.779490;0.207370
uniform_1_400;5;180;0.765740;0.205170
uniform_1_400;5;185;0.749740;0.202610
uniform_1_400;5;190;0.738240;0.200770
uniform_1_400;5;195;0.722990;0.198330
uniform_1_400;5;200;0.708240;0.195970
uniform_1_400;5;205;0.693990;0.193690
uniform_1_400;5;210;0.677490;0.191050
uniform_1_400;5;215;0.661990;0.188570
uniform_1_400;5;220;0.647740;0.186290
uniform_1_400;5;225;0.632740;0.183890
uniform_1_400;5;230;0.614490;0.180970
uniform_1_400;5;235;0.598990;0.178490
uniform_1_400;5;240;0.585240;0.176290
uniform_1_400;5;245;0.573390;0.174390
uniform_1_400;5;250;0.558390;0.171990
uniform_1_400;5;255;0.542390;0.169430
uniform_1_400;5;260;0.521890;0.166150
uniform_1_400;5;265;0.505140;0.163470
uniform_1_400;5;270;0.490890;0.161190
uniform_1_400;5;275;0.474640;0.158590
uniform_1_400;5;280;0.460390;0.156310
uniform_1_400;5;285;0.443390;0.153590
uniform_1_400;5;290;0.425640;0.150750
uniform_1_400;5;295;0.410640;0.148350
uniform_1_400;5;300;0.394640;0.145790
uniform_1_400;5;305;0.378390;0.143190
uniform_1_400;5;310;0.365390;0.141110
uniform_1_400;5;315;0.349140;0.138510
uniform_1_400;5;320;0.333640;0.136030
uniform_1_400;5;325;0.320140;0.133870
uniform_1_400;5;330;0.305640;0.131550
uniform_1_400;5;335;0.288640;0.128830
uniform_1_400;5;340;0.271140;0.126030
uniform_1_400;5;345;0.255390;0.123510
uniform_1_400;5;350;0.238640;0.120830
uniform_1_400;5;355;0.220890;0.117990
uniform_1_400;5;360;0.204640;0.115390
uniform_1_400;5;365;0.188890;0.112870
uniform_1_400;5;370;0.173140;0.110350
uniform_1_400;5;375;0.157640;0.107870
uniform_1_400;5;380;0.141640;0.105310
uniform_1_400;5;385;0.126390;0.102870
uniform_1_400;5;390;0.107640;0.099870
uniform_1_400;5;395;0.098390;0.098390
uniform_1_400;5;400;0.098390;0.098390
uniform_1_400;10;5;1.297230;0.289150
uniform_1_400;10;10;1.282730;0.286830
uniform_1_400;10;15;1.270230;0.284830
uniform_1_400;10;20;1.255730;0.282510
uniform_1_400;10;25;1.239230;0.279870
uniform_1_400;10;30;1.226230;0.277790
uniform_1_400;10;35;1.210980;0.275350
uniform_1_400;10;40;1.195730;0.272910
uniform_1_400;10;45;1.182980;0.270870
uniform_1_400;10;50;1.162980;0.267670
uniform_1_400;10;55;1.147980;0.265270
uniform_1_400;10;60;1.134480;0.263110
uniform_1_400;10;65;1.118980;0.260630
uniform_1_400;10;70;1.101730;0.257870
uniform_1_400;10;75;1.086980;0.255510
uniform_1_400;10;80;1.073980;0.253430
uniform_1_400;10;85;1.057480;0.250790
uniform_1_400;10;90;1.041480;0.248230
uniform_1_400;10;95;1.028230;0.246110
uniform_1_400;10;100;1.013480;0.243750
uniform_1_400;10;105;0.995980;0.240950
uniform_1_400;10;110;0.979480;0.238310
uniform_1_400;10;115;0.962230;0.235550
uniform_1_400;10;120;0.945230;0.232830
uniform_1_400;10;125;0.931230;0.230590
uniform_1_400;10;130;0.911480;0.227430
uniform_1_400;10;135;0.896980;0.225110
uniform_1_400;10;140;0.881480;0.222630
uniform_1_400;10;145;0.863480;0.219750
uniform_1_400;10;150;0.843230;0.216510
uniform_1_400;10;155;0.828980;0.214230
uniform_1_400;10;160;0.811480;0.211430
uniform_1_400;10;165;0.793980;0.208630
uniform_1_400;10;170;0.778230;0.206110
uniform_1_400;10;175;0.764480;0.203910
uniform_1_400;10;180;0.748480;0.201350
uniform_1_400;10;185;0.736980;0.199510
uniform_1_400;10;190;0.721730;0.197070
uniform_1_400;10;195;0.706980;0.194710
uniform_1_400;10;200;0.692730;0.192430
uniform_1_400;10;205;0.676230;0.189790
uniform_1_400;10;210;0.660730;0.187310
uniform_1_400;10;215;0.646480;0.185030
uniform_1_400;10;220;0.631480;0.182630
uniform_1_400;10;225;0.613230;0.179710
uniform_1_400;10;230;0.597730;0.177230
uniform_1_400;10;235;0.583980;0.175030
uniform_1_400;10;240;0.572130;0.173130
uniform_1_400;10;245;0.557130;0.170730
uniform_1_400;10;250;0.541130;0.168170
uniform_1_400;10;255;0.520630;0.164890
uniform_1_400;10;260;0.503880;0.162210
uniform_1_400;10;265;0.489630;0.159930
uniform_1_400;10;270;0.473380;0.157330
uniform_1_400;10;275;0.459130;0.155050
uniform_1_400;10;280;0.442130;0.152330
uniform_1_400;10;285;0.424380;0.149490
uniform_1_400;10;290;0.409380;0.147090
uniform_1_400;10;295;0.393380;0.144530
uniform_1_400;10;300;0.377130;0.141930
uniform_1_400;10;305;0.364130;0.139850
uniform_1_400;10;310;0.347880;0.137250
uniform_1_400;10;315;0.332380;0.134770
uniform_1_400;10;320;0.318880;0.132610
uniform_1_400;10;325;0.304380;0.130290
uniform_1_400;10;330;0.287380;0.127570
uniform_1_400;10;335;0.269880;0.124770
uniform_1_400;10;340;0.254130;0.122250
uniform_1_400;10;345;0.237380;0.119570
uniform_1_400;10;350;0.219630;0.116730
uniform_1_400;10;355;0.203380;0.114130
uniform_1_400;10;360;0.187630;0.111610
uniform_1_400;10;365;0.171880;0.109090
uniform_1_400;10;370;0.156380;0.106610
uniform_1_400;10;375;0.140380;0.104050
uniform_1_400;10;380;0.125130;0.101610
uniform_1_400;10;385;0.106380;0.098610
uniform_1_400;10;390;0.097130;0.097130
uniform_1_400;10;395;0.097130;0.097130
uniform_1_400;10;400;0.097130;0.097130
uniform_1_400;15;5;1.281610;0.285710
uniform_1_400;15;10;1.269110;0.283710
uniform_1_400;15;15;1.254610;0.281390
uniform_1_400;15;20;1.238110;0.278750
uniform_1_400;15;25;1.225110;0.276670
