uniform_1_400;5;5;10.7
uniform_1_400;5;10;10.8
uniform_1_400;5;15;10.9
uniform_1_400;5;20;11.0
uniform_1_400;5;25;11.1
uniform_1_400;5;30;11.3
uniform_1_400;5;35;11.4
uniform_1_400;5;40;11.6
uniform_1_400;5;45;11.7
uniform_1_400;5;50;11.8
uniform_1_400;5;55;12.1
uniform_1_400;5;60;12.2
uniform_1_400;5;65;12.3
uniform_1_400;5;70;12.5
uniform_1_400;5;75;12.7
uniform_1_400;5;80;12.9
uniform_1_400;5;85;13.0
uniform_1_400;5;90;13.2
uniform_1_400;5;95;13.3
uniform_1_400;5;100;13.5
uniform_1_400;5;105;13.6
uniform_1_400;5;110;13.9
uniform_1_400;5;115;14.1
uniform_1_400;5;120;14.3
uniform_1_400;5;125;14.5
uniform_1_400;5;130;14.6
uniform_1_400;5;135;14.9
uniform_1_400;5;140;15.1
uniform_1_400;5;145;15.3
uniform_1_400;5;150;15.5
uniform_1_400;5;155;15.8
uniform_1_400;5;160;15.9
uniform_1_400;5;165;16.2
uniform_1_400;5;170;16.4
uniform_1_400;5;175;16.6
uniform_1_400;5;180;16.8
uniform_1_400;5;185;17.0
uniform_1_400;5;190;17.1
uniform_1_400;5;195;17.3
uniform_1_400;5;200;17.5
uniform_1_400;5;205;17.7
uniform_1_400;5;210;18.0
uniform_1_400;5;215;18.2
uniform_1_400;5;220;18.4
uniform_1_400;5;225;18.6
uniform_1_400;5;230;18.8
uniform_1_400;5;235;19.1
uniform_1_400;5;240;19.2
uniform_1_400;5;245;19.4
uniform_1_400;5;250;19.6
uniform_1_400;5;255;19.9
uniform_1_400;5;260;20.2
uniform_1_400;5;265;20.4
uniform_1_400;5;270;20.6
uniform_1_400;5;275;20.9
uniform_1_400;5;280;21.1
uniform_1_400;5;285;21.4
uniform_1_400;5;290;21.6
uniform_1_400;5;295;21.9
uniform_1_400;5;300;22.1
uniform_1_400;5;305;22.4
uniform_1_400;5;310;22.6
uniform_1_400;5;315;22.9
uniform_1_400;5;320;23.1
uniform_1_400;5;325;23.3
uniform_1_400;5;330;23.6
uniform_1_400;5;335;23.8
uniform_1_400;5;340;24.1
uniform_1_400;5;345;24.4
uniform_1_400;5;350;24.7
uniform_1_400;5;355;25.0
uniform_1_400;5;360;25.3
uniform_1_400;5;365;25.5
uniform_1_400;5;370;25.8
uniform_1_400;5;375;26.1
uniform_1_400;5;380;26.4
uniform_1_400;5;385;26.6
uniform_1_400;5;390;27.0
uniform_1_400;5;395;27.1
uniform_1_400;5;400;27.1
uniform_1_400;10;5;10.0
uniform_1_400;10;10;10.1
uniform_1_400;10;15;10.2
uniform_1_400;10;20;10.3
uniform_1_400;10;25;10.5
uniform_1_400;10;30;10.6
uniform_1_400;10;35;10.8
uniform_1_400;10;40;10.9
uniform_1_400;10;45;11.0
uniform_1_400;10;50;11.3
uniform_1_400;10;55;11.4
uniform_1_400;10;60;11.5
uniform_1_400;10;65;11.7
uniform_1_400;10;70;11.9
uniform_1_400;10;75;12.0
uniform_1_400;10;80;12.2
uniform_1_400;10;85;12.4
uniform_1_400;10;90;12.5
uniform_1_400;10;95;12.7
uniform_1_400;10;100;12.8
uniform_1_400;10;105;13.0
uniform_1_400;10;110;13.2
uniform_1_400;10;115;13.5
uniform_1_400;10;120;13.7
uniform_1_400;10;125;13.8
uniform_1_400;10;130;14.1
uniform_1_400;10;135;14.3
uniform_1_400;10;140;14.4
uniform_1_400;10;145;14.7
uniform_1_400;10;150;15.0
uniform_1_400;10;155;15.1
uniform_1_400;10;160;15.4
uniform_1_400;10;165;15.6
uniform_1_400;10;170;15.8
uniform_1_400;10;175;16.0
uniform_1_400;10;180;16.2
uniform_1_400;10;185;16.3
uniform_1_400;10;190;16.5
uniform_1_400;10;195;16.7
uniform_1_400;10;200;16.9
uniform_1_400;10;205;17.1
uniform_1_400;10;210;17.4
uniform_1_400;10;215;17.5
uniform_1_400;10;220;17.8
uniform_1_400;10;225;18.0
uniform_1_400;10;230;18.2
uniform_1_400;10;235;18.4
uniform_1_400;10;240;18.6
uniform_1_400;10;245;18.8
uniform_1_400;10;250;19.0
uniform_1_400;10;255;19.4
uniform_1_400;10;260;19.6
uniform_1_400;10;265;19.8
uniform_1_400;10;270;20.1
uniform_1_400;10;275;20.3
uniform_1_400;10;280;20.6
uniform_1_400;10;285;20.8
uniform_1_400;10;290;21.1
uniform_1_400;10;295;21.3
uniform_1_400;10;300;21.6
uniform_1_400;10;305;21.8
uniform_1_400;10;310;22.0
uniform_1_400;10;315;22.3
uniform_1_400;10;320;22.5
uniform_1_400;10;325;22.8
uniform_1_400;10;330;23.0
uniform_1_400;10;335;23.3
uniform_1_400;10;340;23.6
uniform_1_400;10;345;23.9
uniform_1_400;10;350;24.2
uniform_1_400;10;355;24.5
uniform_1_400;10;360;24.7
uniform_1_400;10;365;25.0
uniform_1_400;10;370;25.3
uniform_1_400;10;375;25.5
uniform_1_400;10;380;25.8
uniform_1_400;10;385;26.2
uniform_1_400;10;390;26.3
uniform_1_400;10;395;26.3
uniform_1_400;10;400;26.3
uniform_1_400;15;5;9.3
uniform_1_400;15;10;9.4
uniform_1_400;15;15;9.5
uniform_1_400;15;20;9.7
uniform_1_400;15;25;9.8
uniform_1_400;15;30;9.9
uniform_1_400;15;35;10.1
uniform_1_400;15;40;10.2
uniform_1_400;15;45;10.4
uniform_1_400;15;50;10.6
uniform_1_400;15;55;10.7
uniform_1_400;15;60;10.9
uniform_1_400;15;65;11.1
uniform_1_400;15;70;11.2
uniform_1_400;15;75;11.4
uniform_1_400;15;80;11.5
uniform_1_400;15;85;11.7
uniform_1_400;15;90;11.9
uniform_1_400;15;95;12.0
uniform_1_400;15;100;12.2
uniform_1_400;15;105;12.4
uniform_1_400;15;110;12.6
uniform_1_400;15;115;12.9
uniform_1_400;15;120;13.0
uniform_1_400;15;125;13.3
uniform_1_400;15;130;13.4
uniform_1_400;15;135;13.6
uniform_1_400;15;140;13.9
uniform_1_400;15;145;14.1
uniform_1_400;15;150;14.3
uniform_1_400;15;155;14.6
uniform_1_400;15;160;14.8
uniform_1_400;15;165;15.0
uniform_1_400;15;170;15.2
uniform_1_400;15;175;15.4
uniform_1_400;15;180;15.5
uniform_1_400;15;185;15.7
uniform_1_400;15;190;15.9
uniform_1_400;15;195;16.1
uniform_1_400;15;200;16.3
uniform_1_400;15;205;16.5
uniform_1_400;15;210;16.7
uniform_1_400;15;215;16.9
uniform_1_400;15;220;17.2
uniform_1_400;15;225;17.4
uniform_1_400;15;230;17.6
uniform_1_400;15;235;17.8
uniform_1_400;15;240;18.0
uniform_1_400;15;245;18.2
uniform_1_400;15;250;18.6
uniform_1_400;15;255;18.8
uniform_1_400;15;260;19.0
uniform_1_400;15;265;19.3
uniform_1_400;15;270;19.5
uniform_1_400;15;275;19.7
uniform_1_400;15;280;20.0
uniform_1_400;15;285;20.3
uniform_1_400;15;290;20.5
uniform_1_400;15;295;20.8
uniform_1_400;15;300;21.0
uniform_1_400;15;305;21.2
uniform_1_400;15;310;21.5
uniform_1_400;15;315;21.7
uniform_1_400;15;320;21.9
uniform_1_400;15;325;22.2
uniform_1_400;15;330;22.5
uniform_1_400;15;335;22.8
uniform_1_400;15;340;23.1
uniform_1_400;15;345;23.4
uniform_1_400;15;350;23.6
uniform_1_400;15;355;23.9
uniform_1_400;15;360;24.2
uniform_1_400;15;365;24.5
uniform_1_400;15;370;24.7
uniform_1_400;15;375;25.0
uniform_1_400;15;380;25.3
uniform_1_400;15;385;25.5
uniform_1_400;15;390;25.5
uniform_1_400;15;395;25.5
uniform_1_400;15;400;25.5
uniform_1_400;20;5;8.6
uniform_1_400;20;10;8.7
uniform_1_400;20;15;8.9
uniform_1_400;20;20;9.0
uniform_1_400;20;25;9.1
uniform_1_400;20;30;9.3
uniform_1_400;20;35;9.4
uniform_1_400;20;40;9.6
uniform_1_400;20;45;9.8
uniform_1_400;20;50;9.9
uniform_1_400;20;55;10.1
uniform_1_400;20;60;10.3
uniform_1_400;20;65;10.4
uniform_1_400;20;70;10.6
uniform_1_400;20;75;10.7
uniform_1_400;20;80;10.9
uniform_1_400;20;85;11.1
uniform_1_400;20;90;11.2
uniform_1_400;20;95;11.4
uniform_1_400;20;100;11.6
uniform_1_400;20;105;11.8
uniform_1_400;20;110;12.1
uniform_1_400;20;115;12.2
uniform_1_400;20;120;12.5
uniform_1_400;20;125;12.6
uniform_1_400;20;130;12.8
uniform_1_400;20;135;13.1
uniform_1_400;20;140;13.3
uniform_1_400;20;145;13.5
uniform_1_400;20;150;13.8
uniform_1_400;20;155;14.0
uniform_1_400;20;160;14.2
uniform_1_400;20;165;14.4
uniform_1_400;20;170;14.6
uniform_1_400;20;175;14.7
uniform_1_400;20;180;14.9
uniform_1_400;20;185;15.1
uniform_1_400;20;190;15.3
uniform_1_400;20;195;15.5
uniform_1_400;20;200;15.7
uniform_1_400;20;205;15.9
uniform_1_400;20;210;16.1
uniform_1_400;20;215;16.4
uniform_1_400;20;220;16.6
uniform_1_400;20;225;16.8
uniform_1_400;20;230;17.0
uniform_1_400;20;235;17.2
uniform_1_400;20;240;17.4
uniform_1_400;20;245;17.8
uniform_1_400;20;250;18.0
uniform_1_400;20;255;18.2
uniform_1_400;20;260;18.5
uniform_1_400;20;265;18.7
uniform_1_400;20;270;18.9
uniform_1_400;20;275;19.2
uniform_1_400;20;280;19.5
uniform_1_400;20;285;19.7
uniform_1_400;20;290;20.0
uniform_1_400;20;295;20.2
uniform_1_400;20;300;20.4
uniform_1_400;20;305;20.7
uniform_1_400;20;310;20.9
uniform_1_400;20;315;21.1
uniform_1_400;20;320;21.4
uniform_1_400;20;325;21.7
uniform_1_400;20;330;22.0
uniform_1_400;20;335;22.3
uniform_1_400;20;340;22.6
uniform_1_400;20;345;22.8
uniform_1_400;20;350;23.1
uniform_1_400;20;355;23.4
uniform_1_400;20;360;23.7
uniform_1_400;20;365;23.9
uniform_1_400;20;370;24.2
uniform_1_400;20;375;24.5
uniform_1_400;20;380;24.7
uniform_1_400;20;385;24.7
uniform_1_400;20;390;24.7
uniform_1_400;20;395;24.7
uniform_1_400;20;400;24.7
uniform_1_400;25;5;7.9
uniform_1_400;25;10;8.1
uniform_1_400;25;15;8.2
uniform_1_400;25;20;8.3
uniform_1_400;25;25;8.5
uniform_1_400;25;30;8.6
uniform_1_400;25;35;8.8
uniform_1_400;25;40;9.0
uniform_1_400;25;45;9.1
uniform_1_400;25;50;9.3
uniform_1_400;25;55;9.5
uniform_1_400;25;60;9.6
uniform_1_400;25;65;9.8
uniform_1_400;25;70;9.9
uniform_1_400;25;75;10.1
uniform_1_400;25;80;10.3
uniform_1_400;25;85;10.4
uniform_1_400;25;90;10.6
uniform_1_400;25;95;10.8
uniform_1_400;25;100;11.0
uniform_1_400;25;105;11.2
uniform_1_400;25;110;11.4
uniform_1_400;25;115;11.7
uniform_1_400;25;120;11.8
uniform_1_400;25;125;12.0
uniform_1_400;25;130;12.3
uniform_1_400;25;135;12.5
uniform_1_400;25;140;12.7
uniform_1_400;25;145;12.9
uniform_1_400;25;150;13.2
uniform_1_400;25;155;13.4
uniform_1_400;25;160;13.6
uniform_1_400;25;165;13.8
uniform_1_400;25;170;13.9
uniform_1_400;25;175;14.1
uniform_1_400;25;180;14.3
uniform_1_400;25;185;14.5
uniform_1_400;25;190;14.7
uniform_1_400;25;195;14.9
uniform_1_400;25;200;15.1
uniform_1_400;25;205;15.3
uniform_1_400;25;210;15.6
uniform_1_400;25;215;15.8
uniform_1_400;25;220;16.0
uniform_1_400;25;225;16.2
uniform_1_400;25;230;16.4
uniform_1_400;25;235;16.6
uniform_1_400;25;240;17.0
uniform_1_400;25;245;17.2
uniform_1_400;25;250;17.4
uniform_1_400;25;255;17.7
uniform_1_400;25;260;17.9
uniform_1_400;25;265;18.1
uniform_1_400;25;270;18.4
uniform_1_400;25;275;18.7
uniform_1_400;25;280;18.9
uniform_1_400;25;285;19.2
uniform_1_400;25;290;19.4
uniform_1_400;25;295;19.6
uniform_1_400;25;300;19.9
uniform_1_400;25;305;20.1
uniform_1_400;25;310;20.3
uniform_1_400;25;315;20.6
uniform_1_400;25;320;20.9
uniform_1_400;25;325;21.2
uniform_1_400;25;330;21.5
uniform_1_400;25;335;21.8
uniform_1_400;25;340;22.0
uniform_1_400;25;345;22.3
uniform_1_400;25;350;22.6
uniform_1_400;25;355;22.8
uniform_1_400;25;360;23.1
uniform_1_400;25;365;23.4
uniform_1_400;25;370;23.7
uniform_1_400;25;375;23.9
uniform_1_400;25;380;23.9
uniform_1_400;25;385;23.9
uniform_1_400;25;390;23.9
uniform_1_400;25;395;23.9
uniform_1_400;25;400;23.9
uniform_1_400;30;5;7.3
uniform_1_400;30;10;7.4
uniform_1_400;30;15;7.6
uniform_1_400;30;20;7.7
uniform_1_400;30;25;7.8
uniform_1_400;30;30;8.1
uniform_1_400;30;35;8.2
uniform_1_400;30;40;8.3
uniform_1_400;30;45;8.5
uniform_1_400;30;50;8.7
uniform_1_400;30;55;8.9
uniform_1_400;30;60;9.0
uniform_1_400;30;65;9.2
uniform_1_400;30;70;9.3
uniform_1_400;30;75;9.5
uniform_1_400;30;80;9.6
uniform_1_400;30;85;9.9
uniform_1_400;30;90;10.0
uniform_1_400;30;95;10.3
uniform_1_400;30;100;10.5
uniform_1_400;30;105;10.6
uniform_1_400;30;110;10.9
uniform_1_400;30;115;11.1
uniform_1_400;30;120;11.2
uniform_1_400;30;125;11.5
uniform_1_400;30;130;11.8
uniform_1_400;30;135;11.9
uniform_1_400;30;140;12.2
uniform_1_400;30;145;12.4
uniform_1_400;30;150;12.6
uniform_1_400;30;155;12.8
uniform_1_400;30;160;13.0
uniform_1_400;30;165;13.1
uniform_1_400;30;170;13.3
uniform_1_400;30;175;13.5
uniform_1_400;30;180;13.7
uniform_1_400;30;185;13.9
uniform_1_400;30;190;14.2
uniform_1_400;30;195;14.4
uniform_1_400;30;200;14.6
uniform_1_400;30;205;14.8
uniform_1_400;30;210;15.1
uniform_1_400;30;215;15.2
uniform_1_400;30;220;15.4
uniform_1_400;30;225;15.6
uniform_1_400;30;230;15.9
uniform_1_400;30;235;16.2
uniform_1_400;30;240;16.4
uniform_1_400;30;245;16.6
uniform_1_400;30;250;16.9
uniform_1_400;30;255;17.1
uniform_1_400;30;260;17.4
uniform_1_400;30;265;17.6
uniform_1_400;30;270;17.9
uniform_1_400;30;275;18.1
uniform_1_400;30;280;18.4
uniform_1_400;30;285;18.6
uniform_1_400;30;290;18.9
uniform_1_400;30;295;19.1
uniform_1_400;30;300;19.3
uniform_1_400;30;305;19.6
uniform_1_400;30;310;19.8
uniform_1_400;30;315;20.1
uniform_1_400;30;320;20.4
uniform_1_400;30;325;20.7
uniform_1_400;30;330;21.0
uniform_1_400;30;335;21.3
uniform_1_400;30;340;21.5
uniform_1_400;30;345;21.8
uniform_1_400;30;350;22.1
uniform_1_400;30;355;22.4
uniform_1_400;30;360;22.6
uniform_1_400;30;365;23.0
uniform_1_400;30;370;23.1
uniform_1_400;30;375;23.1
uniform_1_400;30;380;23.1
uniform_1_400;30;385;23.1
uniform_1_400;30;390;23.1
uniform_1_400;30;395;23.1
uniform_1_400;30;400;23.1
uniform_1_400;35;5;6.7
uniform_1_400;35;10;6.8
uniform_1_400;35;15;7.0
uniform_1_400;35;20;7.1
uniform_1_400;35;25;7.3
uniform_1_400;35;30;7.5
uniform_1_400;35;35;7.6
uniform_1_400;35;40;7.8
uniform_1_400;35;45;7.9
uniform_1_400;35;50;8.1
uniform_1_400;35;55;8.2
uniform_1_400;35;60;8.4
uniform_1_400;35;65;8.6
uniform_1_400;35;70;8.7
uniform_1_400;35;75;8.9
uniform_1_400;35;80;9.1
uniform_1_400;35;85;9.3
uniform_1_400;35;90;9.5
uniform_1_400;35;95;9.7
uniform_1_400;35;100;9.9
uniform_1_400;35;105;10.1
