Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;energySaved
gaussian;65;240;-5.1
gaussian;65;245;-5.1
gaussian;65;250;-5.1
gaussian;65;255;-5.1
gaussian;65;260;-5.1
gaussian;65;265;-5.1
gaussian;65;270;-5.1
gaussian;65;275;-5.1
gaussian;65;280;-5.1
gaussian;65;285;-5.1
gaussian;65;290;-5.1
gaussian;65;295;-5.1
gaussian;65;300;-5.1
gaussian;65;305;-5.1
gaussian;65;310;-5.1
gaussian;65;315;-5.1
gaussian;65;320;-5.1
gaussian;65;325;-5.1
gaussian;65;330;-5.1
gaussian;65;335;-5.1
gaussian;65;340;-5.1
gaussian;65;345;-5.1
gaussian;65;350;-5.1
gaussian;65;355;-5.1
gaussian;65;360;-5.1
gaussian;65;365;-5.1
gaussian;65;370;-5.1
gaussian;65;375;-5.1
gaussian;65;380;-5.1
gaussian;65;385;-5.1
gaussian;65;390;-5.1
gaussian;65;395;-5.1
gaussian;65;400;-5.1
gaussian;70;5;-30.3
gaussian;70;10;-28.8
gaussian;70;15;-26.7
gaussian;70;20;-24.2
gaussian;70;25;-21.5
gaussian;70;30;-18.7
gaussian;70;35;-15.9
gaussian;70;40;-13.6
gaussian;70;45;-11.4
gaussian;70;50;-9.7
gaussian;70;55;-8.3
gaussian;70;60;-7.4
gaussian;70;65;-6.8
gaussian;70;70;-6.3
gaussian;70;75;-6.1
gaussian;70;80;-5.9
gaussian;70;85;-5.9
gaussian;70;90;-5.9
gaussian;70;95;-5.9
gaussian;70;100;-5.9
gaussian;70;105;-5.8
gaussian;70;110;-5.8
gaussian;70;115;-5.8
gaussian;70;120;-5.8
gaussian;70;125;-5.8
gaussian;70;130;-5.8
gaussian;70;135;-5.8
gaussian;70;140;-5.8
gaussian;70;145;-5.8
gaussian;70;150;-5.8
gaussian;70;155;-5.8
gaussian;70;160;-5.8
gaussian;70;165;-5.8
gaussian;70;170;-5.8
gaussian;70;175;-5.8
gaussian;70;180;-5.8
gaussian;70;185;-5.8
gaussian;70;190;-5.8
gaussian;70;195;-5.8
gaussian;70;200;-5.8
gaussian;70;205;-5.8
gaussian;70;210;-5.8
gaussian;70;215;-5.8
gaussian;70;220;-5.8
gaussian;70;225;-5.8
gaussian;70;230;-5.8
gaussian;70;235;-5.8
gaussian;70;240;-5.8
gaussian;70;245;-5.8
gaussian;70;250;-5.8
gaussian;70;255;-5.8
gaussian;70;260;-5.8
gaussian;70;265;-5.8
gaussian;70;270;-5.8
gaussian;70;275;-5.8
gaussian;70;280;-5.8
gaussian;70;285;-5.8
gaussian;70;290;-5.8
gaussian;70;295;-5.8
gaussian;70;300;-5.8
gaussian;70;305;-5.8
gaussian;70;310;-5.8
gaussian;70;315;-5.8
gaussian;70;320;-5.8
gaussian;70;325;-5.8
gaussian;70;330;-5.8
gaussian;70;335;-5.8
gaussian;70;340;-5.8
gaussian;70;345;-5.8
gaussian;70;350;-5.8
gaussian;70;355;-5.8
gaussian;70;360;-5.8
gaussian;70;365;-5.8
gaussian;70;370;-5.8
gaussian;70;375;-5.8
gaussian;70;380;-5.8
gaussian;70;385;-5.8
gaussian;70;390;-5.8
gaussian;70;395;-5.8
gaussian;70;400;-5.8
gaussian;75;5;-29.3
gaussian;75;10;-27.3
gaussian;75;15;-24.8
gaussian;75;20;-22.0
gaussian;75;25;-19.3
gaussian;75;30;-16.4
gaussian;75;35;-14.2
gaussian;75;40;-12.0
gaussian;75;45;-10.3
gaussian;75;50;-8.9
gaussian;75;55;-7.9
gaussian;75;60;-7.4
gaussian;75;65;-6.9
gaussian;75;70;-6.6
gaussian;75;75;-6.5
gaussian;75;80;-6.5
gaussian;75;85;-6.4
gaussian;75;90;-6.4
gaussian;75;95;-6.4
gaussian;75;100;-6.4
gaussian;75;105;-6.4
gaussian;75;110;-6.4
gaussian;75;115;-6.4
gaussian;75;120;-6.4
gaussian;75;125;-6.4
gaussian;75;130;-6.4
gaussian;75;135;-6.4
gaussian;75;140;-6.4
gaussian;75;145;-6.4
gaussian;75;150;-6.4
gaussian;75;155;-6.4
gaussian;75;160;-6.4
gaussian;75;165;-6.4
gaussian;75;170;-6.4
gaussian;75;175;-6.4
gaussian;75;180;-6.4
gaussian;75;185;-6.4
gaussian;75;190;-6.4
gaussian;75;195;-6.4
gaussian;75;200;-6.4
gaussian;75;205;-6.4
gaussian;75;210;-6.4
gaussian;75;215;-6.4
gaussian;75;220;-6.4
gaussian;75;225;-6.4
gaussian;75;230;-6.4
gaussian;75;235;-6.4
gaussian;75;240;-6.4
gaussian;75;245;-6.4
gaussian;75;250;-6.4
gaussian;75;255;-6.4
gaussian;75;260;-6.4
gaussian;75;265;-6.4
gaussian;75;270;-6.4
gaussian;75;275;-6.4
gaussian;75;280;-6.4
gaussian;75;285;-6.4
gaussian;75;290;-6.4
gaussian;75;295;-6.4
gaussian;75;300;-6.4
gaussian;75;305;-6.4
gaussian;75;310;-6.4
gaussian;75;315;-6.4
gaussian;75;320;-6.4
gaussian;75;325;-6.4
gaussian;75;330;-6.4
gaussian;75;335;-6.4
gaussian;75;340;-6.4
gaussian;75;345;-6.4
gaussian;75;350;-6.4
gaussian;75;355;-6.4
gaussian;75;360;-6.4
gaussian;75;365;-6.4
gaussian;75;370;-6.4
gaussian;75;375;-6.4
gaussian;75;380;-6.4
gaussian;75;385;-6.4
gaussian;75;390;-6.4
gaussian;75;395;-6.4
gaussian;75;400;-6.4
gaussian;80;5;-27.5
gaussian;80;10;-25.0
gaussian;80;15;-22.3
gaussian;80;20;-19.5
gaussian;80;25;-16.7
gaussian;80;30;-14.4
gaussian;80;35;-12.2
gaussian;80;40;-10.5
gaussian;80;45;-9.1
gaussian;80;50;-8.2
gaussian;80;55;-7.6
gaussian;80;60;-7.1
gaussian;80;65;-6.9
gaussian;80;70;-6.7
gaussian;80;75;-6.7
gaussian;80;80;-6.7
gaussian;80;85;-6.7
gaussian;80;90;-6.7
gaussian;80;95;-6.6
gaussian;80;100;-6.6
gaussian;80;105;-6.6
gaussian;80;110;-6.6
gaussian;80;115;-6.6
gaussian;80;120;-6.6
gaussian;80;125;-6.6
gaussian;80;130;-6.6
gaussian;80;135;-6.6
gaussian;80;140;-6.6
gaussian;80;145;-6.6
gaussian;80;150;-6.6
gaussian;80;155;-6.6
gaussian;80;160;-6.6
gaussian;80;165;-6.6
gaussian;80;170;-6.6
gaussian;80;175;-6.6
gaussian;80;180;-6.6
gaussian;80;185;-6.6
gaussian;80;190;-6.6
gaussian;80;195;-6.6
gaussian;80;200;-6.6
gaussian;80;205;-6.6
gaussian;80;210;-6.6
gaussian;80;215;-6.6
gaussian;80;220;-6.6
gaussian;80;225;-6.6
gaussian;80;230;-6.6
gaussian;80;235;-6.6
gaussian;80;240;-6.6
gaussian;80;245;-6.6
gaussian;80;250;-6.6
gaussian;80;255;-6.6
gaussian;80;260;-6.6
gaussian;80;265;-6.6
gaussian;80;270;-6.6
gaussian;80;275;-6.6
gaussian;80;280;-6.6
gaussian;80;285;-6.6
gaussian;80;290;-6.6
gaussian;80;295;-6.6
gaussian;80;300;-6.6
gaussian;80;305;-6.6
gaussian;80;310;-6.6
gaussian;80;315;-6.6
gaussian;80;320;-6.6
gaussian;80;325;-6.6
gaussian;80;330;-6.6
gaussian;80;335;-6.6
gaussian;80;340;-6.6
gaussian;80;345;-6.6
gaussian;80;350;-6.6
gaussian;80;355;-6.6
gaussian;80;360;-6.6
gaussian;80;365;-6.6
gaussian;80;370;-6.6
gaussian;80;375;-6.6
gaussian;80;380;-6.6
gaussian;80;385;-6.6
gaussian;80;390;-6.6
gaussian;80;395;-6.6
gaussian;80;400;-6.6
gaussian;85;5;-24.9
gaussian;85;10;-22.2
gaussian;85;15;-19.4
gaussian;85;20;-16.5
gaussian;85;25;-14.3
gaussian;85;30;-12.1
gaussian;85;35;-10.4
gaussian;85;40;-9.0
gaussian;85;45;-8.1
gaussian;85;50;-7.5
gaussian;85;55;-7.0
gaussian;85;60;-6.8
gaussian;85;65;-6.6
gaussian;85;70;-6.6
gaussian;85;75;-6.5
gaussian;85;80;-6.5
gaussian;85;85;-6.5
gaussian;85;90;-6.5
gaussian;85;95;-6.5
gaussian;85;100;-6.5
gaussian;85;105;-6.5
gaussian;85;110;-6.5
gaussian;85;115;-6.5
gaussian;85;120;-6.5
gaussian;85;125;-6.5
gaussian;85;130;-6.5
gaussian;85;135;-6.5
gaussian;85;140;-6.5
gaussian;85;145;-6.5
gaussian;85;150;-6.5
gaussian;85;155;-6.5
gaussian;85;160;-6.5
gaussian;85;165;-6.5
gaussian;85;170;-6.5
gaussian;85;175;-6.5
gaussian;85;180;-6.5
gaussian;85;185;-6.5
gaussian;85;190;-6.5
gaussian;85;195;-6.5
gaussian;85;200;-6.5
gaussian;85;205;-6.5
gaussian;85;210;-6.5
gaussian;85;215;-6.5
gaussian;85;220;-6.5
gaussian;85;225;-6.5
gaussian;85;230;-6.5
gaussian;85;235;-6.5
gaussian;85;240;-6.5
gaussian;85;245;-6.5
gaussian;85;250;-6.5
gaussian;85;255;-6.5
gaussian;85;260;-6.5
gaussian;85;265;-6.5
gaussian;85;270;-6.5
gaussian;85;275;-6.5
gaussian;85;280;-6.5
gaussian;85;285;-6.5
gaussian;85;290;-6.5
gaussian;85;295;-6.5
gaussian;85;300;-6.5
gaussian;85;305;-6.5
gaussian;85;310;-6.5
gaussian;85;315;-6.5
gaussian;85;320;-6.5
gaussian;85;325;-6.5
gaussian;85;330;-6.5
gaussian;85;335;-6.5
gaussian;85;340;-6.5
gaussian;85;345;-6.5
gaussian;85;350;-6.5
gaussian;85;355;-6.5
gaussian;85;360;-6.5
gaussian;85;365;-6.5
gaussian;85;370;-6.5
gaussian;85;375;-6.5
gaussian;85;380;-6.5
gaussian;85;385;-6.5
gaussian;85;390;-6.5
gaussian;85;395;-6.5
gaussian;85;400;-6.5
gaussian;90;5;-21.7
gaussian;90;10;-19.0
gaussian;90;15;-16.1
gaussian;90;20;-13.9
gaussian;90;25;-11.7
gaussian;90;30;-10.0
gaussian;90;35;-8.6
gaussian;90;40;-7.7
gaussian;90;45;-7.1
gaussian;90;50;-6.6
gaussian;90;55;-6.3
gaussian;90;60;-6.2
gaussian;90;65;-6.2
gaussian;90;70;-6.1
gaussian;90;75;-6.1
gaussian;90;80;-6.1
gaussian;90;85;-6.1
gaussian;90;90;-6.1
gaussian;90;95;-6.1
gaussian;90;100;-6.1
gaussian;90;105;-6.1
gaussian;90;110;-6.1
gaussian;90;115;-6.1
gaussian;90;120;-6.1
gaussian;90;125;-6.1
gaussian;90;130;-6.1
gaussian;90;135;-6.1
gaussian;90;140;-6.1
gaussian;90;145;-6.1
gaussian;90;150;-6.1
gaussian;90;155;-6.1
gaussian;90;160;-6.1
gaussian;90;165;-6.1
gaussian;90;170;-6.1
gaussian;90;175;-6.1
gaussian;90;180;-6.1
gaussian;90;185;-6.1
gaussian;90;190;-6.1
gaussian;90;195;-6.1
gaussian;90;200;-6.1
gaussian;90;205;-6.1
gaussian;90;210;-6.1
gaussian;90;215;-6.1
gaussian;90;220;-6.1
gaussian;90;225;-6.1
gaussian;90;230;-6.1
gaussian;90;235;-6.1
gaussian;90;240;-6.1
gaussian;90;245;-6.1
gaussian;90;250;-6.1
gaussian;90;255;-6.1
gaussian;90;260;-6.1
gaussian;90;265;-6.1
gaussian;90;270;-6.1
gaussian;90;275;-6.1
gaussian;90;280;-6.1
gaussian;90;285;-6.1
gaussian;90;290;-6.1
gaussian;90;295;-6.1
gaussian;90;300;-6.1
gaussian;90;305;-6.1
gaussian;90;310;-6.1
gaussian;90;315;-6.1
gaussian;90;320;-6.1
gaussian;90;325;-6.1
gaussian;90;330;-6.1
gaussian;90;335;-6.1
gaussian;90;340;-6.1
gaussian;90;345;-6.1
gaussian;90;350;-6.1
gaussian;90;355;-6.1
gaussian;90;360;-6.1
gaussian;90;365;-6.1
gaussian;90;370;-6.1
gaussian;90;375;-6.1
gaussian;90;380;-6.1
gaussian;90;385;-6.1
gaussian;90;390;-6.1
gaussian;90;395;-6.1
gaussian;90;400;-6.1
gaussian;95;5;-18.3
gaussian;95;10;-15.5
gaussian;95;15;-13.3
gaussian;95;20;-11.1
gaussian;95;25;-9.3
gaussian;95;30;-8.0
gaussian;95;35;-7.0
gaussian;95;40;-6.4
gaussian;95;45;-6.0
gaussian;95;50;-5.7
gaussian;95;55;-5.6
gaussian;95;60;-5.5
gaussian;95;65;-5.5
gaussian;95;70;-5.5
gaussian;95;75;-5.5
gaussian;95;80;-5.5
gaussian;95;85;-5.5
gaussian;95;90;-5.5
gaussian;95;95;-5.5
gaussian;95;100;-5.5
gaussian;95;105;-5.5
gaussian;95;110;-5.5
gaussian;95;115;-5.5
gaussian;95;120;-5.5
gaussian;95;125;-5.5
gaussian;95;130;-5.5
gaussian;95;135;-5.5
gaussian;95;140;-5.5
gaussian;95;145;-5.5
gaussian;95;150;-5.5
gaussian;95;155;-5.5
gaussian;95;160;-5.5
gaussian;95;165;-5.5
gaussian;95;170;-5.5
gaussian;95;175;-5.5
gaussian;95;180;-5.5
gaussian;95;185;-5.5
gaussian;95;190;-5.5
gaussian;95;195;-5.5
gaussian;95;200;-5.5
gaussian;95;205;-5.5
gaussian;95;210;-5.5
gaussian;95;215;-5.5
gaussian;95;220;-5.5
gaussian;95;225;-5.5
gaussian;95;230;-5.5
gaussian;95;235;-5.5
gaussian;95;240;-5.5
gaussian;95;245;-5.5
gaussian;95;250;-5.5
gaussian;95;255;-5.5
gaussian;95;260;-5.5
gaussian;95;265;-5.5
gaussian;95;270;-5.5
gaussian;95;275;-5.5
gaussian;95;280;-5.5
gaussian;95;285;-5.5
gaussian;95;290;-5.5
gaussian;95;295;-5.5
gaussian;95;300;-5.5
gaussian;95;305;-5.5
gaussian;95;310;-5.5
gaussian;95;315;-5.5
gaussian;95;320;-5.5
gaussian;95;325;-5.5
gaussian;95;330;-5.5
gaussian;95;335;-5.5
gaussian;95;340;-5.5
gaussian;95;345;-5.5
gaussian;95;350;-5.5
gaussian;95;355;-5.5
gaussian;95;360;-5.5
gaussian;95;365;-5.5
gaussian;95;370;-5.5
gaussian;95;375;-5.5
gaussian;95;380;-5.5
gaussian;95;385;-5.5
gaussian;95;390;-5.5
gaussian;95;395;-5.5
gaussian;95;400;-5.5
gaussian;100;5;-14.7
gaussian;100;10;-12.5
gaussian;100;15;-10.3
gaussian;100;20;-8.6
gaussian;100;25;-7.2
gaussian;100;30;-6.2
gaussian;100;35;-5.7
gaussian;100;40;-5.2
gaussian;100;45;-4.9
gaussian;100;50;-4.8
gaussian;100;55;-4.8
gaussian;100;60;-4.7
gaussian;100;65;-4.7
gaussian;100;70;-4.7
gaussian;100;75;-4.7
gaussian;100;80;-4.7
gaussian;100;85;-4.7
gaussian;100;90;-4.7
gaussian;100;95;-4.7
gaussian;100;100;-4.7
gaussian;100;105;-4.7
gaussian;100;110;-4.7
gaussian;100;115;-4.7
gaussian;100;120;-4.7
gaussian;100;125;-4.7
gaussian;100;130;-4.7
gaussian;100;135;-4.7
gaussian;100;140;-4.7
gaussian;100;145;-4.7
gaussian;100;150;-4.7
gaussian;100;155;-4.7
gaussian;100;160;-4.7
gaussian;100;165;-4.7
gaussian;100;170;-4.7
gaussian;100;175;-4.7
gaussian;100;180;-4.7
gaussian;100;185;-4.7
gaussian;100;190;-4.7
gaussian;100;195;-4.7
gaussian;100;200;-4.7
gaussian;100;205;-4.7
gaussian;100;210;-4.7
gaussian;100;215;-4.7
gaussian;100;220;-4.7
gaussian;100;225;-4.7
gaussian;100;230;-4.7
gaussian;100;235;-4.7
gaussian;100;240;-4.7
gaussian;100;245;-4.7
gaussian;100;250;-4.7
gaussian;100;255;-4.7
gaussian;100;260;-4.7
gaussian;100;265;-4.7
gaussian;100;270;-4.7
gaussian;100;275;-4.7
gaussian;100;280;-4.7
gaussian;100;285;-4.7
gaussian;100;290;-4.7
gaussian;100;295;-4.7
gaussian;100;300;-4.7
gaussian;100;305;-4.7
gaussian;100;310;-4.7
gaussian;100;315;-4.7
gaussian;100;320;-4.7
gaussian;100;325;-4.7
gaussian;100;330;-4.7
gaussian;100;335;-4.7
gaussian;100;340;-4.7
gaussian;100;345;-4.7
gaussian;100;350;-4.7
gaussian;100;355;-4.7
gaussian;100;360;-4.7
gaussian;100;365;-4.7
gaussian;100;370;-4.7
gaussian;100;375;-4.7
gaussian;100;380;-4.7
gaussian;100;385;-4.7
gaussian;100;390;-4.7
gaussian;100;395;-4.7
gaussian;100;400;-4.7
gaussian;105;5;-11.6
gaussian;105;10;-9.4
gaussian;105;15;-7.6
gaussian;105;20;-6.3
gaussian;105;25;-5.3
gaussian;105;30;-4.7
gaussian;105;35;-4.3
gaussian;105;40;-4.0
gaussian;105;45;-3.9
gaussian;105;50;-3.8
gaussian;105;55;-3.8
gaussian;105;60;-3.8
gaussian;105;65;-3.8
gaussian;105;70;-3.8
gaussian;105;75;-3.8
gaussian;105;80;-3.8
gaussian;105;85;-3.8
gaussian;105;90;-3.8
gaussian;105;95;-3.8
gaussian;105;100;-3.8
gaussian;105;105;-3.8
gaussian;105;110;-3.8
gaussian;105;115;-3.8
gaussian;105;120;-3.8
gaussian;105;125;-3.8
gaussian;105;130;-3.8
gaussian;105;135;-3.8
gaussian;105;140;-3.8
gaussian;105;145;-3.8
gaussian;105;150;-3.8
gaussian;105;155;-3.8
gaussian;105;160;-3.8
gaussian;105;165;-3.8
gaussian;105;170;-3.8
gaussian;105;175;-3.8
gaussian;105;180;-3.8
gaussian;105;185;-3.8
gaussian;105;190;-3.8
gaussian;105;195;-3.8
gaussian;105;200;-3.8
gaussian;105;205;-3.8
gaussian;105;210;-3.8
gaussian;105;215;-3.8
gaussian;105;220;-3.8
gaussian;105;225;-3.8
gaussian;105;230;-3.8
gaussian;105;235;-3.8
gaussian;105;240;-3.8
gaussian;105;245;-3.8
gaussian;105;250;-3.8
gaussian;105;255;-3.8
gaussian;105;260;-3.8
gaussian;105;265;-3.8
gaussian;105;270;-3.8
gaussian;105;275;-3.8
gaussian;105;280;-3.8
gaussian;105;285;-3.8
gaussian;105;290;-3.8
gaussian;105;295;-3.8
gaussian;105;300;-3.8
gaussian;105;305;-3.8
gaussian;105;310;-3.8
gaussian;105;315;-3.8
gaussian;105;320;-3.8
gaussian;105;325;-3.8
gaussian;105;330;-3.8
gaussian;105;335;-3.8
gaussian;105;340;-3.8
gaussian;105;345;-3.8
gaussian;105;350;-3.8
gaussian;105;355;-3.8
gaussian;105;360;-3.8
gaussian;105;365;-3.8
gaussian;105;370;-3.8
gaussian;105;375;-3.8
gaussian;105;380;-3.8
gaussian;105;385;-3.8
gaussian;105;390;-3.8
gaussian;105;395;-3.8
gaussian;105;400;-3.8
gaussian;110;5;-8.6
gaussian;110;10;-6.9
gaussian;110;15;-5.5
gaussian;110;20;-4.6
gaussian;110;25;-4.0
gaussian;110;30;-3.5
gaussian;110;35;-3.3
gaussian;110;40;-3.1
gaussian;110;45;-3.1
gaussian;110;50;-3.1
gaussian;110;55;-3.0
gaussian;110;60;-3.0
gaussian;110;65;-3.0
gaussian;110;70;-3.0
gaussian;110;75;-3.0
gaussian;110;80;-3.0
gaussian;110;85;-3.0
gaussian;110;90;-3.0
gaussian;110;95;-3.0
gaussian;110;100;-3.0
gaussian;110;105;-3.0
gaussian;110;110;-3.0
gaussian;110;115;-3.0
gaussian;110;120;-3.0
gaussian;110;125;-3.0
gaussian;110;130;-3.0
gaussian;110;135;-3.0
gaussian;110;140;-3.0
gaussian;110;145;-3.0
gaussian;110;150;-3.0
gaussian;110;155;-3.0
gaussian;110;160;-3.0
gaussian;110;165;-3.0
gaussian;110;170;-3.0
gaussian;110;175;-3.0
gaussian;110;180;-3.0
gaussian;110;185;-3.0
gaussian;110;190;-3.0
gaussian;110;195;-3.0
gaussian;110;200;-3.0
gaussian;110;205;-3.0
gaussian;110;210;-3.0
gaussian;110;215;-3.0
gaussian;110;220;-3.0
gaussian;110;225;-3.0
gaussian;110;230;-3.0
gaussian;110;235;-3.0
gaussian;110;240;-3.0
gaussian;110;245;-3.0
gaussian;110;250;-3.0
gaussian;110;255;-3.0
gaussian;110;260;-3.0
gaussian;110;265;-3.0
gaussian;110;270;-3.0
gaussian;110;275;-3.0
gaussian;110;280;-3.0
gaussian;110;285;-3.0
gaussian;110;290;-3.0
gaussian;110;295;-3.0
gaussian;110;300;-3.0
gaussian;110;305;-3.0
gaussian;110;310;-3.0
gaussian;110;315;-3.0
gaussian;110;320;-3.0
gaussian;110;325;-3.0
gaussian;110;330;-3.0
gaussian;110;335;-3.0
gaussian;110;340;-3.0
gaussian;110;345;-3.0
gaussian;110;350;-3.0
gaussian;110;355;-3.0
gaussian;110;360;-3.0
gaussian;110;365;-3.0
gaussian;110;370;-3.0
gaussian;110;375;-3.0
gaussian;110;380;-3.0
gaussian;110;385;-3.0
gaussian;110;390;-3.0
gaussian;110;395;-3.0
gaussian;110;400;-3.0
gaussian;115;5;-6.1
gaussian;115;10;-4.7
gaussian;115;15;-3.8
gaussian;115;20;-3.2
gaussian;115;25;-2.7
gaussian;115;30;-2.5
gaussian;115;35;-2.3
gaussian;115;40;-2.3
gaussian;115;45;-2.3
gaussian;115;50;-2.2
gaussian;115;55;-2.2
gaussian;115;60;-2.2
gaussian;115;65;-2.2
gaussian;115;70;-2.2
gaussian;115;75;-2.2
gaussian;115;80;-2.2
gaussian;115;85;-2.2
gaussian;115;90;-2.2
gaussian;115;95;-2.2
gaussian;115;100;-2.2
gaussian;115;105;-2.2
gaussian;115;110;-2.2
gaussian;115;115;-2.2
gaussian;115;120;-2.2
gaussian;115;125;-2.2
gaussian;115;130;-2.2
gaussian;115;135;-2.2
gaussian;115;140;-2.2
gaussian;115;145;-2.2
gaussian;115;150;-2.2
gaussian;115;155;-2.2
gaussian;115;160;-2.2
gaussian;115;165;-2.2
gaussian;115;170;-2.2
gaussian;115;175;-2.2
gaussian;115;180;-2.2
gaussian;115;185;-2.2
gaussian;115;190;-2.2
gaussian;115;195;-2.2
gaussian;115;200;-2.2
gaussian;115;205;-2.2
gaussian;115;210;-2.2
gaussian;115;215;-2.2
gaussian;115;220;-2.2
gaussian;115;225;-2.2
gaussian;115;230;-2.2
gaussian;115;235;-2.2
gaussian;115;240;-2.2
gaussian;115;245;-2.2
gaussian;115;250;-2.2
gaussian;115;255;-2.2
gaussian;115;260;-2.2
gaussian;115;265;-2.2
gaussian;115;270;-2.2
gaussian;115;275;-2.2
gaussian;115;280;-2.2
gaussian;115;285;-2.2
gaussian;115;290;-2.2
gaussian;115;295;-2.2
gaussian;115;300;-2.2
gaussian;115;305;-2.2
gaussian;115;310;-2.2
gaussian;115;315;-2.2
gaussian;115;320;-2.2
gaussian;115;325;-2.2
gaussian;115;330;-2.2
gaussian;115;335;-2.2
gaussian;115;340;-2.2
gaussian;115;345;-2.2
gaussian;115;350;-2.2
gaussian;115;355;-2.2
gaussian;115;360;-2.2
gaussian;115;365;-2.2
gaussian;115;370;-2.2
gaussian;115;375;-2.2
gaussian;115;380;-2.2
gaussian;115;385;-2.2
gaussian;115;390;-2.2
gaussian;115;395;-2.2
gaussian;115;400;-2.2
gaussian;120;5;-4.1
gaussian;120;10;-3.1
gaussian;120;15;-2.5
gaussian;120;20;-2.1
gaussian;120;25;-1.8
gaussian;120;30;-1.7
gaussian;120;35;-1.6
gaussian;120;40;-1.6
gaussian;120;45;-1.6
gaussian;120;50;-1.6
gaussian;120;55;-1.6
gaussian;120;60;-1.6
gaussian;120;65;-1.6
gaussian;120;70;-1.6
gaussian;120;75;-1.6
gaussian;120;80;-1.6
gaussian;120;85;-1.6
gaussian;120;90;-1.6
gaussian;120;95;-1.6
gaussian;120;100;-1.6
gaussian;120;105;-1.6
gaussian;120;110;-1.6
gaussian;120;115;-1.6
gaussian;120;120;-1.6
gaussian;120;125;-1.6
gaussian;120;130;-1.6
gaussian;120;135;-1.6
gaussian;120;140;-1.6
gaussian;120;145;-1.6
gaussian;120;150;-1.6
gaussian;120;155;-1.6
gaussian;120;160;-1.6
gaussian;120;165;-1.6
gaussian;120;170;-1.6
gaussian;120;175;-1.6
gaussian;120;180;-1.6
gaussian;120;185;-1.6
gaussian;120;190;-1.6
gaussian;120;195;-1.6
gaussian;120;200;-1.6
gaussian;120;205;-1.6
gaussian;120;210;-1.6
gaussian;120;215;-1.6
gaussian;120;220;-1.6
gaussian;120;225;-1.6
gaussian;120;230;-1.6
gaussian;120;235;-1.6
gaussian;120;240;-1.6
gaussian;120;245;-1.6
gaussian;120;250;-1.6
gaussian;120;255;-1.6
gaussian;120;260;-1.6
gaussian;120;265;-1.6
gaussian;120;270;-1.6
gaussian;120;275;-1.6
gaussian;120;280;-1.6
gaussian;120;285;-1.6
gaussian;120;290;-1.6
gaussian;120;295;-1.6
gaussian;120;300;-1.6
gaussian;120;305;-1.6
gaussian;120;310;-1.6
gaussian;120;315;-1.6
gaussian;120;320;-1.6
gaussian;120;325;-1.6
gaussian;120;330;-1.6
gaussian;120;335;-1.6
gaussian;120;340;-1.6
gaussian;120;345;-1.6
gaussian;120;350;-1.6
gaussian;120;355;-1.6
gaussian;120;360;-1.6
gaussian;120;365;-1.6
gaussian;120;370;-1.6
gaussian;120;375;-1.6
gaussian;120;380;-1.6
gaussian;120;385;-1.6
gaussian;120;390;-1.6
gaussian;120;395;-1.6
gaussian;120;400;-1.6
gaussian;125;5;-2.6
gaussian;125;10;-2.0
gaussian;125;15;-1.5
gaussian;125;20;-1.3
gaussian;125;25;-1.1
gaussian;125;30;-1.1
gaussian;125;35;-1.1
gaussian;125;40;-1.0
gaussian;125;45;-1.0
gaussian;125;50;-1.0
gaussian;125;55;-1.0
gaussian;125;60;-1.0
gaussian;125;65;-1.0
gaussian;125;70;-1.0
gaussian;125;75;-1.0
gaussian;125;80;-1.0
gaussian;125;85;-1.0
gaussian;125;90;-1.0
gaussian;125;95;-1.0
gaussian;125;100;-1.0
gaussian;125;105;-1.0
gaussian;125;110;-1.0
gaussian;125;115;-1.0
gaussian;125;120;-1.0
gaussian;125;125;-1.0
gaussian;125;130;-1.0
gaussian;125;135;-1.0
gaussian;125;140;-1.0
gaussian;125;145;-1.0
gaussian;125;150;-1.0
gaussian;125;155;-1.0
gaussian;125;160;-1.0
gaussian;125;165;-1.0
gaussian;125;170;-1.0
gaussian;125;175;-1.0
gaussian;125;180;-1.0
gaussian;125;185;-1.0
gaussian;125;190;-1.0
gaussian;125;195;-1.0
gaussian;125;200;-1.0
gaussian;125;205;-1.0
gaussian;125;210;-1.0
gaussian;125;215;-1.0
gaussian;125;220;-1.0
gaussian;125;225;-1.0
gaussian;125;230;-1.0
gaussian;125;235;-1.0
gaussian;125;240;-1.0
gaussian;125;245;-1.0
gaussian;125;250;-1.0
gaussian;125;255;-1.0
gaussian;125;260;-1.0
gaussian;125;265;-1.0
gaussian;125;270;-1.0
gaussian;125;275;-1.0
gaussian;125;280;-1.0
gaussian;125;285;-1.0
gaussian;125;290;-1.0
gaussian;125;295;-1.0
gaussian;125;300;-1.0
gaussian;125;305;-1.0
gaussian;125;310;-1.0
gaussian;125;315;-1.0
gaussian;125;320;-1.0
gaussian;125;325;-1.0
gaussian;125;330;-1.0
gaussian;125;335;-1.0
gaussian;125;340;-1.0
gaussian;125;345;-1.0
gaussian;125;350;-1.0
gaussian;125;355;-1.0
gaussian;125;360;-1.0
gaussian;125;365;-1.0
gaussian;125;370;-1.0
gaussian;125;375;-1.0
gaussian;125;380;-1.0
gaussian;125;385;-1.0
gaussian;125;390;-1.0
gaussian;125;395;-1.0
gaussian;125;400;-1.0
gaussian;130;5;-1.6
gaussian;130;10;-1.1
