100075.jpg ;29.9306;4.6599
100080.jpg ;32.3213;4.6078
100098.jpg ;21.3165;4.2649
103041.jpg ;30.2343;4.9168
104022.jpg ;27.7521;4.2736
105019.jpg ;29.5462;4.8583
105053.jpg ;30.1491;4.2696
106020.jpg ;26.2429;4.8111
106025.jpg ;36.9059;4.6688
108041.jpg ;26.3254;4.5819
108073.jpg ;31.883;4.6406
109034.jpg ;21.6202;4.1225
112082.jpg ;26.594;4.8327
113009.jpg ;30.3004;4.2557
113016.jpg ;28.3035;4.9535
113044.jpg ;27.2771;4.7182
117054.jpg ;24.9461;4.4269
118020.jpg ;29.9082;4.9728
118035.jpg ;25.8686;4.1314
12003.jpg  ;26.5712;4.1611
12074.jpg  ;34.6767;4.9937
122048.jpg ;16.5286;4.513
124084.jpg ;24.415;4.9349
126039.jpg ;28.5047;4.8408
130034.jpg ;25.6978;4.9196
134008.jpg ;34.251;4.9908
134052.jpg ;29.9603;4.2703
135037.jpg ;29.9667;4.6398
135069.jpg ;29.5566;4.588
138032.jpg ;23.4294;4.3493
138078.jpg ;27.1849;4.3647
140055.jpg ;31.292;4.4196
140075.jpg ;25.0986;4.4247
144067.jpg ;19.1511;4.0775
145014.jpg ;25.6377;4.5974
145053.jpg ;26.2055;4.8053
147021.jpg ;20.4888;4.3961
147062.jpg ;19.6682;4.1123
15004.jpg  ;24.2957;4.9128
15088.jpg  ;27.8906;4.6466
151087.jpg ;27.1531;4.4729
153077.jpg ;18.2219;4.6173
153093.jpg ;22.5651;4.8885
155060.jpg ;27.3198;4.3731
156079.jpg ;32.9988;4.5401
157036.jpg ;22.3397;4.6385
159029.jpg ;25.8492;4.6332
159045.jpg ;24.8201;4.252
159091.jpg ;27.1732;4.7543
16052.jpg  ;31.8829;4.9493
161062.jpg ;28.7257;4.1239
163014.jpg ;28.5239;4.7796
163062.jpg ;29.9997;4.5622
164074.jpg ;22.3734;4.9282
166081.jpg ;29.8827;4.5225
169012.jpg ;26.3344;4.9795
170054.jpg ;25.2105;4.0075
172032.jpg ;28.1949;4.107
173036.jpg ;29.5804;4.5946
176019.jpg ;27.6914;4.7517
176035.jpg ;28.6748;4.6901
176039.jpg ;27.7992;4.527
178054.jpg ;29.8935;4.5602
181018.jpg ;31.0703;4.3941
181079.jpg ;26.5226;4.3206
181091.jpg ;18.8401;4.4006
183055.jpg ;29.2475;4.6381
183087.jpg ;27.9289;4.7121
